-------------------------------OSpider ---------------------------------------
于 2019-12-29 14:56:51 爬取指定范围内的： 烟酒
区域左下坐标：113.705304,29.974252
区域右上坐标：115.089744,31.366201
选择的基础网格切分方式：6*6网格
使用的KEY：mgRIjArNHuol074XjsyDPQMu7g22hEjZ
抓取耗时：314.98s
KEY用量：312
POI总量4576
-------------------------------results----------------------------------------
id	name	address	province	city	area	wgs84_lng	wgs84_lat	bd09_lng	bd09_lat
1	杨军烟酒副食	荆州市洪湖市同新路与文化路交叉口东北50米				113.71375295872105	30.038721047307632	113.726046	30.041979
2	百老泉纯粮酒坊(大同湖分店)	健康路				113.71402402770761	30.042419014879226	113.726315	30.045681
3	白云烟酒	大沙湖管理区天龙宾馆				113.85819062205287	30.00690577921867	113.870108	30.010424
4	盛源烟酒批发	湖北省武汉市蔡甸区318国道附近				113.71441691055762	30.40904047074833	113.726735	30.412335
5	正九纯粮酒专卖(汉南旗航店)	康泰路40号城管隔壁				113.84943199562626	30.265391296726637	113.861442	30.268797
6	翠霞烟酒副食批发	湖北省武汉市蔡甸区318国道附近				113.7130207468329	30.40677422082293	113.725345	30.410046
7	湖北云峰酒业有限公司	孝感市汉川市霍城大道70号				113.85614525399863	30.66074769799318	113.868127	30.664349
8	兴特酒业	山后一路61-2号				113.82966376598995	30.650507071028205	113.841842	30.653719
9	北街永红烟酒商行	孝感市汉川市北正街201号北街				113.83569469413807	30.65214046649087	113.847831	30.655429
10	桥头烟酒副食	仙女大道与汉云路交叉口西南100米				113.81148410696196	30.639942726088933	113.823747	30.643085
11	舍得酒庄	湖北省孝感市汉川市家洪粮油副食(龙腾路东)				113.81165291540741	30.56959607438422	113.823872	30.5727
12	中国烟草	孝感市汉川市仙女大道189				113.8232804870276	30.64419181881749	113.835499	30.647347
13	名烟名酒城	湖北省孝感市汉川市中港花园(体育馆路北)				113.82558885776919	30.659370214891307	113.837784	30.662545
14	名久惠	湖北省孝感市汉川市新河工业园路62附近				113.9053876905396	30.66656180092978	113.91735	30.669924
15	老四烟酒批发	湖北省孝感市汉川市体育馆路147附近				113.8303423961051	30.658235087185854	113.84251	30.661456
16	盼盼烟酒副食批发	西江乡马北路北河小学				113.74343268006882	30.435875465064385	113.755608	30.43964
17	世纪烟酒城	孝感市汉川市仙女山街道办事处世纪新城C区103号				113.83109855355588	30.666199026839767	113.843254	30.66943
18	新世佳烟酒名城	湖北省孝感市汉川市和谐路				113.82922376105178	30.665313220127352	113.841392	30.668523
19	金鑫烟酒茶	人民大道250-16				113.82525186693465	30.66142353352295	113.837447	30.664596
20	高荣烟酒批发部	湖北省孝感市汉川市山后一路5号				113.83422525850803	30.65068506617376	113.846373	30.653953
21	茗悦阁名烟名酒名茶	孝感市汉川市北桥街48-4号附近				113.83548180634631	30.666494051246957	113.847607	30.669782
22	汉川市天尚酒业经营部	湖北省孝感市汉川市人民大道辅路				113.820496443783	30.662693011993724	113.832714	30.665838
23	四红烟酒副食批发	庙头村平章街102号				113.78495514572099	30.59569499417883	113.79717	30.599182
24	名特部烟酒茶叶区域特产	人民大道与富康街交叉口西南50米				113.82820263313347	30.66111441197902	113.840381	30.664313
25	李记红高粱酒	广场西路31号				113.82667687786311	30.664683157423674	113.838861	30.667868
26	煤建纯粮酒厂	孝感市汉川市向家垸路4号				113.83721776315315	30.64806433086962	113.849346	30.651374
27	安顺排烟	孝感市汉川市拥军街和谐路3号				113.82887977570346	30.663292170708285	113.841052	30.666498
28	鼎诚烟酒	孝感市汉川市拥军路34号				113.8286272284403	30.664391593789937	113.8408	30.667595
29	满江红烟酒商店	湖北省孝感市汉川市东街				113.83676445160604	30.644485848719658	113.848898	30.647788
30	晨阳烟酒	北桥街43号附近				113.83501534425794	30.66411594866742	113.847146	30.667397
31	五粮液	文化街218号附近				113.83224360837384	30.659037297794917	113.844398	30.662281
32	五粮液感恩酒	仙女山街道办事处西湖路98号				113.81321297486865	30.649661292573523	113.825467	30.6528
33	红高粱酒坊	校军街与毛家堤路交叉口西50米				113.83263589223449	30.64307872134724	113.844799	30.646324
34	博硕商行烟酒茶	湖北省孝感市汉川市欢乐街8号				113.82634878212569	30.643696189209447	113.838551	30.646874
35	万友发名烟名酒批发部	孝感市汉川市				113.7849314011303	30.592525478534878	113.797143	30.596011
36	鑫鑫名烟名酒副食批发	庙北线与105省道交叉口南100米				113.7846287966159	30.588549970806888	113.796836	30.592039
37	燕京啤酒总经销(城隍店)	湖北省孝感市汉川市S106				113.76315247109001	30.625199496724065	113.77535	30.629045
38	钟氏烟酒副食批发	湖北省孝感市汉川市农商银行蚌湖支行东南(106省道)				113.70175010048624	30.617058298891582	113.714116	30.620253
39	老九烟酒副食	孝感市汉川市				113.70176313229597	30.617032205685945	113.714129	30.620227
40	元清烟酒批发	马口镇邱子脑新正街183号				113.81926084546795	30.56499532548056	113.831457	30.568092
41	得心烟酒	湖北省孝感市汉川市工商局马口分局				113.83676585205798	30.565152829316844	113.848859	30.568414
42	纯高梁酒坊	新河镇汉正新城计生办旁				113.90284226255564	30.666704969637916	113.914793	30.670112
43	福临门烟酒	湖北省孝感市汉川市祥和路				113.83795817247818	30.662662704927186	113.850069	30.665986
44	佳颖烟酒批发	体育馆路240号				113.82280771907683	30.65879456213498	113.835018	30.66195
45	汾酒竹葉青专卖店	湖北省孝感市汉川市北桥路				113.83545180820428	30.665624617786193	113.847578	30.668912
46	名人烟酒	湖北省孝感市汉川市人民大道250-8				113.82557469865702	30.661478978424487	113.837768	30.664654
47	山后烟酒副食	湖北省孝感市汉川市山后一路				113.83254457968766	30.650474076073568	113.844704	30.65372
48	哈尔滨啤酒	湖北省孝感市汉川市人民大道299号哈尔滨啤酒				113.84370364992935	30.660214342514163	113.855774	30.663627
49	西凤酒(汉川总代理总店)	拥军路82号				113.8284857985345	30.663776135047378	113.84066	30.666978
50	北京二锅头散酒坊	山后一路5号				113.8335776311866	30.65048574087149	113.84573	30.653745
51	收售名烟名酒	湖北省孝感市汉川市霍城大道汉川汽车客运中心站南100米				113.82372567069473	30.666816542853763	113.835924	30.669979
52	莲莲有鱼烟花批发烟酒副食店	仙女大道18-1号附近				113.80955303811896	30.637958214156754	113.82182	30.64111
53	经典名烟名酒	仙女山街道人民大道同仁堂药店对面				113.82545397239977	30.661415950354325	113.837648	30.66459
54	桥南烟酒副食鞭炮批发	湖北省孝感市汉川市胜利仙女大道正成学校东北200米				113.81011514440756	30.63873225808283	113.822381	30.641881
55	聚友烟酒茶商行	湖北省孝感市汉川市拥军街华达驾校附近(祥和花园西北)				113.83429171082167	30.666806401489914	113.846425	30.670078
56	贵宾双沟	湖北省孝感市汉川市仙女大道				113.80622583804438	30.63660437185002	113.818497	30.639781
57	豪杰烟酒批发超市	土城村十字路口				113.80734480059017	30.61921533750884	113.819609	30.622374
58	鑫明烟酒	西湖大道109一22号				113.80580863623838	30.65054145750579	113.818074	30.653726
59	东方紫酒汉川品鉴馆	湖北省孝感市汉川市S106(滨湖大道)				113.80577879329803	30.652122830968242	113.818043	30.655308
60	李时珍酒坊(汉川专卖店)	湖北省孝感市汉川市仙女大道				113.80551135360453	30.636754636239647	113.817783	30.639938
61	庙头烟酒副食批发	湖北省孝感市汉川市庙头镇庙头水陆派出所				113.78856068828028	30.592336121489062	113.800781	30.595752
62	上好佳烟酒副食批发	庙北线与105省道交叉口东南100米附近				113.78445407648755	30.58874849010208	113.796661	30.592241
63	梦之蓝(城隍专卖店)	孝感市汉川市				113.76041956661429	30.625492967961556	113.772616	30.629359
64	陈亿烟酒副食批发	华严农场中心大道164号				113.7018643380452	30.616881445376205	113.71423	30.620077
65	湖北三麦酒业有限公司	孝感市汉川市马口镇王家路汉川马口客运站东北				113.8310151317343	30.56468816923681	113.843148	30.567873
66	可可烟酒副食	马口镇王家路汉川马口客运站东北				113.8299451865265	30.564467434701434	113.842085	30.56764
67	金灿烟酒批发超市	新正街129号附近				113.81716081380145	30.565078966281103	113.829365	30.568172
68	梦之蓝洋河蓝色经典	湖北省孝感市汉川市仙女山街道霍城大道政府北100米				113.83343994104501	30.665835898774898	113.84558	30.669096
69	劲牌定制(汉川体验店)	湖北省孝感市汉川市广场路				113.83813566445164	30.662873010836307	113.850245	30.666199
70	瑞希烟酒批发	仙女大道与体育馆路交叉口西100米				113.82288312679988	30.6588321167823	113.835093	30.661988
71	百老泉纯粮酒坊	体育馆路240号				113.8231283940203	30.658878648443515	113.835337	30.662036
72	百老泉烟酒副食	湖北省孝感市汉川市北桥街55号				113.83545042449629	30.663028059441224	113.847579	30.666315
73	稻花香活力型烟酒批发	湖北省孝感市汉川市毛家堤路				113.83350362600757	30.642651637117375	113.845661	30.645908
74	鸿途烟酒	湖北省孝感市汉川市和谐路				113.82912551241259	30.66461537736511	113.841295	30.667824
75	198名烟名酒	仙女大道213号附近				113.82437456783181	30.652666588174178	113.836582	30.655831
76	意和祥烟酒	孝感市汉川市西正街52号公路段门面				113.82613665439419	30.64912764106974	113.838337	30.652305
77	泸州老窖品御香(汉川总经销)	拥军街40号附近				113.82856579843275	30.664333230381438	113.840739	30.667536
78	陈记酒坊	孝感市汉川市体育馆路92号				113.83467821783091	30.65778961137047	113.846817	30.661065
79	为民烟酒副食	孝感市汉川市体育馆路与文化街交叉口西南角				113.83212696602823	30.658074906674276	113.844283	30.661317
80	茗香烟酒	西湖大道10-7号附近				113.81025466982008	30.64989389664761	113.822515	30.653045
81	鑫溢荣烟酒城	仙女大道与广场路交叉口东100米				113.82558911065287	30.66401944180328	113.83778	30.667195
82	仁和烟酒	拥军街城北水陆派出所旁里潭建筑宿舍				113.82885653593675	30.663187429327756	113.841029	30.666393
83	28号烟酒副食商行	106省道御风超市旁				113.789204584345	30.630417734729345	113.801459	30.633844
84	丹丹烟酒副食批发	庙头镇平章街特1号庙头镇人民政府附近				113.78722549744398	30.59372586100602	113.799444	30.597168
85	国新烟酒副食批发	孝感市汉川市				113.70280614027152	30.619494529627946	113.715173	30.6227
86	景建烟酒商行	106省道国营华严农场附近				113.70248271077229	30.61963739262522	113.71485	30.62284
87	飞飞烟酒副食	湖北省孝感市汉川市港式窗帘城东南70米(王家路南)				113.83201980927518	30.56489302654158	113.844146	30.56809
88	兴熠名烟名酒	湖北省孝感市汉川市金马大道				113.8292336522916	30.56427120152228	113.841378	30.567436
89	名仕烟酒	孝感市汉川市朝阳路104号				113.83777105188298	30.564926082367503	113.849857	30.568202
90	又明精品烟酒	孝感市汉川市纺织路31号附近				113.83765132859534	30.562603389926952	113.849739	30.565877
91	其武烟酒副食	祥和花园对面				113.83451443763515	30.66478571751177	113.846648	30.66806
92	五十四号烟酒商行	湖北省孝感市汉川市城中城商住小区西北70米(北街西)				113.83516400250568	30.649495451566356	113.847306	30.652776
93	五粮液(汉川专卖店)	湖北省孝感市汉川市广场路				113.8311836573041	30.663507466225276	113.843341	30.666739
94	娇娇平价超市烟酒副食批发	湖北省孝感市汉川市S106				113.76500210693555	30.62465929677537	113.777201	30.628487
95	烟酒棋牌	湖北省孝感市汉川市霍城大道169号南60米				113.8525197520176	30.66239401548224	113.864524	30.665945
96	烟酒副食	湖北省孝感市汉川市沿江大道				113.8352001611335	30.641920870141238	113.847346	30.6452
97	烟酒名城	汉云路64号烟酒名城				113.8132500023093	30.65230582350108	113.825502	30.655445
98	烟酒副食鞭炮烟花批零	湖北省孝感市汉川市窑新路				113.83898482850837	30.564624847021552	113.851062	30.567919
99	英山烟酒	孝感市汉川市新北路28号				113.81051343595786	30.556544538697178	113.82274	30.559651
100	烟酒副食	马口镇中心幼儿园对面2楼				113.83518543312013	30.564624459365604	113.84729	30.567863
101	湖北泰爱泰乐酒业有限公司	湖北省孝南区朱湖农场汉宜路99号				113.91447926675113	30.80605133746545	113.926481	30.80933
102	艳红烟酒副食	湖北省孝感市应城市长江埠商业街车站路120-36号				113.71962216711991	30.862561908897078	113.731965	30.866136
103	云飞烟酒副食批发	汉正大道A-150号附近				113.91384507907505	30.681697390221427	113.925835	30.684923
104	五粮液烟酒名城	湖北省孝感市汉川市川东大道				113.90725658850673	30.672967005260958	113.919222	30.676298
105	车站烟酒	湖北省孝感市应城市车站路				113.72084884567245	30.861862960036973	113.733186	30.865459
106	老刘烟酒副食	湖北省孝感市应城市车站路				113.72116641891328	30.861557335349158	113.733502	30.865159
107	长江烟酒茶	车站路47-4号附近				113.72735654450236	30.85992925789462	113.739663	30.863644
108	枝江老酒坊(汈东枝江散酒直营店)	汉长线附近				113.82806498108904	30.69153969329463	113.840226	30.694745
109	开鑫烟酒副食	湖北省孝感市汉川市汉川汽车客运中心站西南(霍城大道南)				113.8221974962403	30.667312485308358	113.834403	30.670466
110	南湾泉酒行	新河镇财富大道乐购超市				113.90833247196993	30.680253545842593	113.920298	30.683568
111	华农妹酒汉川新河办事处(汉川店)	孝感市汉川市川东大道46号附近				113.91099487540767	30.67363783858847	113.922977	30.676906
112	大普烟酒批发	孝感市应城市车站路50号附近				113.72449945014334	30.859877837253002	113.736819	30.86354
113	明秀烟酒副食	湖北省孝感市汉川市广场北路汉川汽车客运中心站西南				113.82250703254934	30.66735280636609	113.834711	30.670508
114	威威烟酒副食棋牌室	新河工业园路33号				113.90791681009551	30.667389599927695	113.91989	30.670708
115	学萍副食烟酒棋牌	106省道(旧)靠近湖北汉川农村商业银行(新河支行)				113.90175003257217	30.667811554319496	113.913695	30.671238
116	烟酒副食DVD影碟	湖北省孝感市汉川市川东大道				113.90138925588411	30.668566081115536	113.913332	30.671999
117	商业大楼名烟名酒副食部	孝感市应城市车站路与001乡道交叉口南50米				113.72865762250112	30.859818856582482	113.740958	30.863557
118	中国烟草(城站路店)	城站路86号				113.91827834443627	30.936481159296317	113.930307	30.939782
119	稻花香年份酒	广场街街道孝南区广场街办事处仙女路7号一宫社区院内				113.91274296260326	30.932051557964908	113.924747	30.935428
120	杏花村汾酒(交通大道店)	湖北省孝感市孝南区交通中路219号				113.92398543692711	30.936874183523983	113.936035	30.940116
121	涂河粮酒经营部	孝感市孝南区城肖线附近				113.89586788270937	30.99594810959823	113.907842	30.999659
122	康明烟酒	湖北省孝感市孝南区学院路				113.90302186465985	30.936262888083217	113.914982	30.939807
123	西凤酒烟酒城(孝感总代理)	湖北省孝感市孝南区长征路78				113.92373712320956	30.93040000715883	113.935785	30.93364
124	亿家烟酒	全洲路223				113.91684302252106	30.939759407414023	113.928867	30.943081
125	名烟名酒	湖北省孝感市孝南区体育大道				113.91725061408	30.941198831314235	113.929277	30.944516
126	百盛烟酒	长征路10-10号				113.91717732843655	30.921463045556546	113.929203	30.92477
127	双沟珍宝坊(孝感总经销)	城东路1号楚雄建筑1楼				113.91934309876909	30.91708090756767	113.93138	30.920359
128	长兴烟酒副食	湖北省孝感市孝南区文化路46号				113.92150924539595	30.92334397862993	113.933551	30.926601
129	孝感米酒(东马坊店)	东马坊街道友谊路化工电器城北50米				113.69892438742886	30.92041285030512	113.711291	30.923736
130	稻花香活力型(孝感旗舰店)	湖北省孝感市孝南区交通大道389号				113.9134403276008	30.940751795682058	113.92545	30.944123
131	运盛烟酒茶	长征路24号(孝感人家隔壁)				113.9191843911839	30.924389887055877	113.931217	30.927673
132	中国烟草	梦泽大道185号				113.73488199443895	31.024817058552806	113.747151	31.028751
133	洋河蓝色经典(分丝路店)	孝感市孝南区分丝路108号				113.91309651371763	30.93672619853786	113.925103	30.9401
134	梦之蓝	湖北省孝感市孝南区城站路90-1附近				113.91842666970008	30.93674383651596	113.930456	30.940043
135	白云边真烟真酒茗茶	湖北省孝感市孝南区城站路96西北70米				113.91872094234446	30.938344411453798	113.930752	30.941641
136	好吃街烟酒副食	湖北省孝感市云梦县曲阳路41号北60米				113.7376376423338	31.02382489353956	113.749896	31.027799
137	三邑酒坊	孝感市孝南区环城路481-3号附近				113.90225450393294	30.91893941390308	113.914214	30.922488
138	诚信粮油烟酒	孝感市孝南区广场街办事处城站路129号				113.9178495657475	30.934445010837337	113.929876	30.93775
139	古井贡酒孝感总代理	湖北省孝感市孝南区交通大道387西北70米				113.91398271749914	30.941122748991063	113.925995	30.944486
140	伟伟烟酒	湖北省孝感市云梦县秦皇大道				113.73112879676182	31.02657589232632	113.743413	31.030449
141	星宇商贸	湖北省孝感市孝南区城站路99-3号				113.91640985835154	30.931809520336767	113.92843	30.935132
142	贵州茅台镇怀庄酒业	湖北省孝感市孝南区胜利街104附近				113.91767754073987	30.96167916846023	113.929724	30.965007
143	古井贡酒专卖店	开发区丹阳办事处分丝路38-9号				113.91492604052162	30.94654972698312	113.926946	30.949903
144	如意烟酒	孝感市孝南区园北路7号				113.9104790624381	30.923845514180652	113.922474	30.927254
145	华农妹(孝感办事处)	湖北省孝感市孝南区环城路176号				113.90770975023106	30.913247172872563	113.919698	30.916698
146	肖记烟酒副食	湖北省孝感市孝南区长征路51-3				113.92095516451406	30.92613691211449	113.932994	30.929401
147	西凤酒	湖北省孝感市孝南区长征路11号附近				113.91725845387755	30.920382581781286	113.929285	30.923688
148	金叶阳光名烟名酒城(云梦南店)	湖北省孝感市云梦县梦泽大道北门				113.74365249299656	31.022766603983225	113.75589	31.026811
149	萍萍烟酒干果	湖北省孝感市孝南区城站路78号				113.9178395972996	30.93449485315562	113.929866	30.9378
150	力阳烟酒	湖北省孝感市孝南区分丝路10-3				113.914519654224	30.943975698552876	113.926536	30.947333
151	宜都洞藏酒业	湖北省孝感市孝南区全洲路85号				113.91755719085187	30.941492629486618	113.929585	30.944806
152	路口烟酒便利店	湖北省孝感市孝南区城站路80号附近				113.91758947007916	30.93523917957288	113.929615	30.938548
153	淘淘烟酒	光荣路百佳豪庭四季假日大酒店旁				113.91717926933411	30.934755115727697	113.929203	30.938069
154	祥隆烟酒茶	城关镇梦泽大道216-2号老农业局对面				113.74068904543678	31.032788967978526	113.752928	31.036805
155	火山小店烟酒副食	孝感市云梦县梦泽大道104号				113.74349131117756	31.02531837841859	113.755727	31.029362
156	黄亮烟酒平价商行	孝感市云梦县北环路靠近湖北省云梦县第一中学				113.74266047219278	31.028562621885335	113.754896	31.032599
157	湖北省烟草公司孝感市公司云梦营销部(城关市场部)	湖北省孝感市云梦县城关镇云义线轻纺小区				113.73490209566528	31.02483274337289	113.747171	31.028767
158	冯炜烟酒商行	城关镇梦泽大道208号航运站门口				113.74132418048629	31.03132613212398	113.753562	31.035349
159	祥兴烟酒	城关镇梦泽大道阳光小区				113.74168350694434	31.030177496166736	113.753921	31.034204
160	小杨烟酒副食	湖北省孝感市云梦县梦泽大道164号				113.74189562289831	31.02826577601586	113.754134	31.032294
161	辉煜烟酒商行	湖北省孝感市云梦县梦泽大道124号				113.74357213985783	31.02595241837337	113.755807	31.029997
162	千惠烟酒副食	梦泽大道96-4号				113.74454667009024	31.023222371589448	113.756781	31.027275
163	孟芳烟酒	云吴路12号				113.74428749508023	31.026093794350388	113.75652	31.030145
164	邹记纯酿酒坊	湖北省孝感市云梦县泰山路与西巷交叉口西北50米				113.74024024171653	31.018923530123576	113.752493	31.02293
165	永利烟酒	湖北省孝感市云梦县梦泽大道3号附近				113.74099055615885	31.013864228969688	113.753245	31.017878
166	双旺烟酒副食	安平路与梦泽大道交叉口西50米				113.74187874398535	31.016280534951914	113.754128	31.020305
167	百老泉	孝感市云梦县交通路与沙隔线交叉口北50米				113.72687617411194	30.94343155547922	113.739161	30.947177
168	中山烟酒茶	书院街办事处中山街87号				113.90832378186731	30.917327146808145	113.920312	30.920769
169	春意烟酒商行	长征南路车天地				113.90409098150165	30.905702554815072	113.916069	30.909214
170	大团圆烟酒副食	湖北省孝感市孝南区玉泉路132附近				113.92179063269792	30.91661063314552	113.933837	30.919862
171	凯瑞烟酒副食	湖北省孝感市孝南区宇济商贸街42				113.92063593803648	30.929860565884916	113.932673	30.93313
172	龙祥烟酒商行	长征南路乾坤新城H区1号楼0112一3号				113.91352475308926	30.914290856818308	113.925539	30.917647
173	豆豆烟酒	书院街办事处汤家街40号				113.9068786896164	30.916094735931885	113.918861	30.919561
174	红高粱纯酿酒坊	湖北省孝感市孝南区大东门外正街44号				113.91357732581912	30.916868674068954	113.92559	30.920225
175	平价烟酒副食	化工大道与107省道交叉口东50米				113.6990163801868	30.912764182329685	113.711388	30.916085
176	鄂金·名烟名酒	广场街街道城站路110号城市便捷隔壁				113.91993709839477	30.940807045812246	113.931974	30.944091
177	志龙名烟名酒	湖北省孝感市孝南区全龙商务宾馆南60米(光荣路北)				113.91594301333843	30.936655138043722	113.927962	30.939987
178	天怡烟酒副食	城站路268号				113.92231900137503	30.95605107782617	113.934377	30.959322
179	嘉嘉烟酒副食	湖北省孝感市孝南区城站路133号				113.91804768517457	30.934827294628093	113.930075	30.93813
180	五粮液(隆盛华府店)	吴铺镇隆盛华府60号				113.76248002958971	31.027078802612756	113.774689	31.031139
181	东辉烟酒	梦泽大道160号				113.74256249122737	31.02780786111721	113.754799	31.031843
182	高刚烟酒副食	城关镇西大路94-4				113.73602541346985	31.022115524962487	113.748292	31.026066
183	星兴烟酒副食批发部	湖北省孝感市云梦县西大路78号				113.73596682464986	31.025025547673913	113.748231	31.028976
184	关公商行	湖北省孝感市云梦县西大路				113.73618706611542	31.028774167941084	113.748447	31.032729
185	家家烟酒茶	孝感市云梦县城关梦泽大道211-16号(物价大楼对面)				113.73922209000743	31.036369746674765	113.751464	31.040369
186	稻花香黄记烟酒副食	城关镇北正街95号				113.73888781670972	31.028553669767653	113.751137	31.032546
187	朝阳烟酒商行	湖北省孝感市云梦县梦泽大道37号附近				113.74469829385572	31.020142977203978	113.756935	31.024196
188	麦三烟酒	孝感市云梦县珍珠坡路30号				113.74583962073399	31.019096093720943	113.758074	31.023158
189	天涯酒庄	城关镇珍珠坡路1号冰晶大酒店楼下				113.75095959034174	31.01494058280646	113.763186	31.019028
190	好友烟酒商店	书院街街道锦绣后湖雅苑13栋107号好之友烟酒商店				113.90344333201678	30.92673075662636	113.915405	30.930262
191	湖北泰爱泰乐酒业有限公司	湖北省孝感市孝南区环城路110号附近				113.91098751471274	30.915969189566404	113.922989	30.919366
192	监利粮酒	孝感市孝南区汤家街与环城路交叉口西南50米				113.90627068433918	30.91492160145582	113.918251	30.918398
193	坛老大(园林路店)	孝感市孝南区园林二路35号				113.91537240020105	30.925015599187837	113.927389	30.928349
194	白老泉	建设路229-18号				113.91915753508378	30.93297602003687	113.931189	30.936264
195	灵子烟酒平价	长征路8号				113.91680656841774	30.920823387234798	113.928831	30.924135
196	孝感城区沈氏烟酒茶经营部	广场街街道广场街办事处园林路(茶花岭)特1-16号				113.91649759344317	30.925076265968546	113.928519	30.928394
197	恒丰酒业	广场街街道体育大道全洲路124号				113.91732445713964	30.942709733631958	113.929352	30.946027
198	鑫日商贸	湖北省孝感市孝南区全洲路				113.91719625287287	30.942260368101213	113.929223	30.945579
199	赵婆烟酒副食店	广场街办事处城站路129号				113.91793420567656	30.934525040723333	113.929961	30.937829
200	胜利烟酒副食	湖北省孝感市孝南区胜利街				113.92121182324654	30.958968640496412	113.933269	30.962253
201	烟酒副食	交通大道254号				113.91729335604015	30.93928770270333	113.929319	30.942603
202	锦豪酒庄	和平街与城站路交叉口东北50米				113.92284187266775	30.95024866600546	113.934896	30.95351
203	一品烧酒坊(挂口店)	宝成路挂口超市旁				113.89818127570182	30.94114566854063	113.910123	30.944777
204	梦洋烟酒	城关镇建设东路隆盛华府87号				113.76391821188241	31.02737225691209	113.776128	31.03142
205	胜曦烟酒副食	湖北省孝感市云梦县楚王城大道97号				113.74896172373907	31.021687082500804	113.761186	31.025769
206	自强烟酒副食	湖北省孝感市云梦县西大路65号附近				113.73566040341137	31.024891167673353	113.747926	31.028837
207	梦之蓝	城关镇黄香大道南洋新城内街				113.76064346171128	31.0289498564169	113.77285	31.033024
208	满堂红烟酒(梦泽大道名品店)	城关镇梦泽大道165-6号				113.74209991268329	31.027791722873115	113.754338	31.031822
209	小李烟酒百货	湖北省孝感市云梦县东正街59号				113.74275069684882	31.021813719576592	113.754992	31.025849
210	酒的王朝名酒经营部	建设路48号-7号				113.73651170987996	31.024582664902553	113.748774	31.028541
211	兴盛烟酒茶商行	梦泽大道186号				113.74171756808695	31.03010814372148	113.753955	31.034135
212	祖师殿烟酒副食	祖师殿巷与袁林南路交叉口东100米				113.73918170255035	31.029433596054115	113.751429	31.03343
213	卓尔盛烟酒副食经营部	湖北省孝感市云梦县西大路78号				113.73572895287195	31.025176054904275	113.747994	31.029123
214	孝感市斗白酒总经销	孝感市孝南区				113.89385654767212	30.94490305526485	113.905785	30.948607
215	芳芳烟酒副食	湖北省孝感市云梦县文化路3号				113.742989025725	31.01913211426319	113.755232	31.023169
216	坛记酒坊	孝感市云梦县城关镇火车站南三百米西环路				113.73308379421037	31.02122770321897	113.745364	31.025132
217	中国烟草(隔蒲潭镇人民政府北)	211省道(隔蒲潭镇人民政府北)				113.72741492133898	30.94303403299209	113.739697	30.946789
218	乐乐烟酒	湖北省孝感市孝南区孝柴中街48西60米				113.92004119202102	30.930060897569142	113.932076	30.933337
219	酒神酒行(孝感专卖店城西分店)	湖北省孝感市孝南区书院街道槐荫大道361号				113.90001827741428	30.92349537644094	113.911966	30.927085
220	广源烟酒副食商店	宇济商贸街20号附近				113.92166717277787	30.92991927118467	113.933708	30.933178
221	百老泉纯粮酒坊(园林二路店)	园林二路16-8号				113.91498510439752	30.9250710039532	113.927	30.92841
222	天宇烟酒糖果商行	湖北省孝感市孝南区汤家街127号				113.90726523158077	30.918168610538213	113.919248	30.921629
223	鄂酒王	湖北省孝感市孝南区一宫社区(仙女路东)				113.91273300564134	30.932085383247838	113.924737	30.935462
224	红高粱酒坊	湖北省孝感市孝南区宝成路42西北80米				113.8943585732158	30.926126546129744	113.906284	30.929811
225	何晓明烟酒茶平价商店	环城路504号附近				113.90273851395665	30.921119994357092	113.914699	30.924661
226	名烟名酒	宇济商贸街6号				113.92250721961341	30.929901411895276	113.934551	30.933152
227	孟宗酒业	湖北省孝感市孝南区环城路295号				113.90816247963795	30.9143545345547	113.920152	30.917798
228	伊力特(孝感经营部)	湖北省孝感市孝南区长征路103附近				113.92320981962399	30.929660904887374	113.935256	30.932905
229	文利峰酒业	孝感市孝南区八里街246号				113.92152074358117	30.941715407026916	113.933564	30.944983
230	贺大毛平价烟酒店	湖北省孝感市云梦县北正街32号				113.73856371270121	31.024241218280487	113.750818	31.028228
231	名流茶庄名烟名酒名茶	槐荫大道290号				113.91734918192395	30.917148096772763	113.929378	30.920451
232	荣辉烟酒水果超市	广场街办事处城站路泰阳城51号				113.92035643708054	30.940946632997935	113.932395	30.944226
233	宇选烟酒副食	湖北省孝感市云梦县吴禄贞路自升豪府(宏博花园附近)				113.74045402576112	31.011898161576774	113.752712	31.015905
234	霞霞烟酒	长征二路3号				113.92265388800091	30.920422349554	113.934701	30.923667
235	蓝色经典	孝感市孝南区交通大道212号				113.9227723123032	30.937296449412905	113.934818	30.940549
236	香满园炒货干果烟酒	宇济商贸街222号附近				113.91777314217073	30.929626804842176	113.929799	30.93293
237	棉东名烟名酒	孝感市云梦县城关镇祖师殿街(棉东信用社旁)				113.73921108899339	31.029759117437166	113.751458	31.033756
238	烟酒副食店	孝感市云梦县曲湖路62号				113.75415516596797	31.017236690072785	113.766375	31.021329
239	名烟名酒电子秤批发	梦泽大道28号				113.74262281750354	31.016905489805875	113.754869	31.020938
240	东方烟酒副食	湖北省孝感市孝南区槐荫大道185号附近				113.9208951895976	30.915598832795713	113.932939	30.918859
241	和平烟酒	城关镇东恒路红绿灯路口(东城明珠售楼部旁)				113.75794312370047	31.025242076360346	113.770153	31.029329
242	平凡烟酒副食	北正街幸福巷26号				113.74050812319948	31.026487091323293	113.752753	31.030499
243	烟酒超市	永新路与航空路交叉口西北50米				113.89880896801031	30.925781508775923	113.910751	30.929393
